,latitude,longitude,updated_type,updated_subtype,hour,count
974,41.85,-87.64,Hazard,Road Hazards,15:00,79
975,41.85,-87.64,Hazard,Shoulder Hazards,07:00,30
976,41.85,-87.64,Hazard,Unclassified,09:00,5
977,41.85,-87.64,Hazard,Unclassified,10:00,6
978,41.85,-87.64,Hazard,Unclassified,13:00,6
979,41.85,-87.64,Hazard,Weather Hazards,03:00,6
980,41.85,-87.64,Hazard,Weather Hazards,04:00,5
981,41.85,-87.64,Hazard,Weather Hazards,06:00,3
982,41.85,-87.64,Hazard,Weather Hazards,08:00,4
983,41.85,-87.64,Hazard,Weather Hazards,11:00,6
984,41.85,-87.64,Hazard,Weather Hazards,12:00,6
985,41.85,-87.64,Hazard,Weather Hazards,15:00,3
986,41.85,-87.64,Hazard,Weather Hazards,18:00,6
987,41.85,-87.64,Hazard,Weather Hazards,19:00,5
988,41.85,-87.64,Jam,Heavy Traffic,02:00,44
989,41.85,-87.64,Jam,Heavy Traffic,03:00,34
990,41.85,-87.64,Jam,Heavy Traffic,05:00,8
991,41.85,-87.64,Jam,Heavy Traffic,15:00,148
992,41.85,-87.64,Jam,Heavy Traffic,18:00,184
993,41.85,-87.64,Jam,Heavy Traffic,19:00,230
994,41.85,-87.64,Jam,Heavy Traffic,20:00,258
995,41.85,-87.64,Jam,Heavy Traffic,21:00,272
996,41.85,-87.64,Jam,Heavy Traffic,22:00,214
997,41.85,-87.64,Jam,Moderate Traffic,14:00,5
998,41.85,-87.64,Jam,Moderate Traffic,17:00,7
999,41.85,-87.64,Jam,Moderate Traffic,20:00,7
1000,41.85,-87.64,Jam,Moderate Traffic,21:00,7
1001,41.85,-87.64,Jam,Stand Still Traffic,02:00,33
1002,41.85,-87.64,Jam,Stand Still Traffic,19:00,162
1003,41.85,-87.64,Jam,Stand Still Traffic,20:00,181
1004,41.85,-87.64,Jam,Unclassified,07:00,2
1005,41.85,-87.64,Jam,Unclassified,09:00,2
1006,41.85,-87.64,Jam,Unclassified,14:00,40
1007,41.85,-87.64,Jam,Unclassified,15:00,39
1008,41.85,-87.64,Jam,Unclassified,17:00,50
1009,41.85,-87.64,Jam,Unclassified,18:00,55
1010,41.85,-87.64,Jam,Unclassified,19:00,62
1011,41.85,-87.64,Road Closures,Construction,00:00,1
1012,41.85,-87.64,Road Closures,Unclassified,10:00,2
1013,41.85,-87.64,Road Closures,Unclassified,11:00,3
1014,41.85,-87.63,Accident,Major,01:00,6
1015,41.85,-87.63,Accident,Major,16:00,5
1016,41.85,-87.63,Accident,Major,21:00,10
1017,41.85,-87.63,Accident,Major,22:00,10
1018,41.85,-87.63,Accident,Minor,00:00,3
1019,41.85,-87.63,Accident,Minor,02:00,2
1020,41.85,-87.63,Accident,Minor,07:00,1
1021,41.85,-87.63,Accident,Minor,14:00,4
1022,41.85,-87.63,Accident,Unclassified,12:00,16
1023,41.85,-87.63,Accident,Unclassified,13:00,18
1024,41.85,-87.63,Accident,Unclassified,14:00,17
1025,41.85,-87.63,Hazard,Shoulder Hazards,04:00,71
1026,41.85,-87.63,Hazard,Shoulder Hazards,05:00,37
1027,41.85,-87.63,Hazard,Shoulder Hazards,12:00,128
1028,41.85,-87.63,Hazard,Shoulder Hazards,13:00,168
1029,41.85,-87.63,Hazard,Shoulder Hazards,14:00,166
1030,41.85,-87.63,Hazard,Shoulder Hazards,15:00,161
1031,41.85,-87.63,Hazard,Shoulder Hazards,20:00,193
1032,41.85,-87.63,Hazard,Unclassified,02:00,8
1033,41.85,-87.63,Hazard,Unclassified,06:00,7
1034,41.85,-87.63,Hazard,Unclassified,08:00,6
1035,41.85,-87.63,Hazard,Unclassified,09:00,3
1036,41.85,-87.63,Hazard,Unclassified,13:00,4
1037,41.85,-87.63,Jam,Unclassified,09:00,4
1038,41.85,-87.63,Road Closures,Unclassified,10:00,2
1039,41.85,-87.62,Accident,Major,08:00,3
1040,41.85,-87.62,Accident,Minor,15:00,3
1041,41.85,-87.62,Hazard,Road Hazards,10:00,36
1042,41.85,-87.62,Road Closures,Unclassified,03:00,7
1043,41.85,-87.62,Road Closures,Unclassified,08:00,1
1044,41.85,-87.61,Accident,Minor,04:00,2
1045,41.85,-87.61,Accident,Minor,07:00,1
1046,41.85,-87.61,Accident,Minor,08:00,1
1047,41.85,-87.61,Accident,Minor,11:00,2
1048,41.85,-87.61,Hazard,Unclassified,19:00,9
1049,41.85,-87.61,Hazard,Weather Hazards,14:00,5
1050,41.85,-87.61,Hazard,Weather Hazards,15:00,3
1051,41.86,-87.73,Hazard,Weather Hazards,17:00,4
1052,41.86,-87.71,Road Closures,Unclassified,11:00,3
1053,41.86,-87.7,Hazard,Unclassified,02:00,12
1054,41.86,-87.7,Road Closures,Event-Related Closure,13:00,18
1055,41.86,-87.69,Hazard,Weather Hazards,18:00,4
1056,41.86,-87.67,Hazard,Weather Hazards,05:00,4
1057,41.86,-87.66,Road Closures,Construction,04:00,1
1058,41.86,-87.66,Road Closures,Unclassified,06:00,3
1059,41.86,-87.66,Road Closures,Unclassified,07:00,3
1060,41.86,-87.65,Road Closures,Construction,17:00,1
1061,41.86,-87.65,Road Closures,Construction,21:00,1
1062,41.86,-87.65,Road Closures,Event-Related Closure,02:00,35
1063,41.86,-87.64,Accident,Major,00:00,10
1064,41.86,-87.64,Accident,Major,01:00,8
1065,41.86,-87.64,Accident,Major,02:00,11
1066,41.86,-87.64,Accident,Major,03:00,12
1067,41.86,-87.64,Accident,Major,04:00,6
1068,41.86,-87.64,Accident,Major,05:00,10
1069,41.86,-87.64,Accident,Major,06:00,5
1070,41.86,-87.64,Accident,Major,07:00,8
1071,41.86,-87.64,Accident,Major,09:00,5
1072,41.86,-87.64,Accident,Major,11:00,6
1073,41.86,-87.64,Accident,Major,13:00,13
1074,41.86,-87.64,Accident,Major,15:00,7
1075,41.86,-87.64,Accident,Major,20:00,9
1076,41.86,-87.64,Accident,Major,23:00,10
1077,41.86,-87.64,Accident,Minor,01:00,2
1078,41.86,-87.64,Accident,Minor,05:00,3
1079,41.86,-87.64,Accident,Minor,09:00,1
1080,41.86,-87.64,Accident,Minor,13:00,6
1081,41.86,-87.64,Accident,Minor,14:00,4
1082,41.86,-87.64,Accident,Minor,15:00,4
1083,41.86,-87.64,Accident,Minor,16:00,5
1084,41.86,-87.64,Accident,Minor,17:00,2
1085,41.86,-87.64,Accident,Minor,19:00,3
1086,41.86,-87.64,Accident,Minor,20:00,4
1087,41.86,-87.64,Accident,Minor,21:00,7
1088,41.86,-87.64,Accident,Minor,22:00,4
1089,41.86,-87.64,Accident,Minor,23:00,3
1090,41.86,-87.64,Accident,Unclassified,00:00,21
1091,41.86,-87.64,Accident,Unclassified,01:00,12
1092,41.86,-87.64,Accident,Unclassified,02:00,16
1093,41.86,-87.64,Accident,Unclassified,03:00,18
1094,41.86,-87.64,Accident,Unclassified,04:00,9
1095,41.86,-87.64,Accident,Unclassified,05:00,10
1096,41.86,-87.64,Accident,Unclassified,06:00,6
1097,41.86,-87.64,Accident,Unclassified,11:00,12
1098,41.86,-87.64,Accident,Unclassified,12:00,18
1099,41.86,-87.64,Accident,Unclassified,16:00,16
1100,41.86,-87.64,Accident,Unclassified,17:00,21
1101,41.86,-87.64,Accident,Unclassified,18:00,17
1102,41.86,-87.64,Accident,Unclassified,20:00,31
1103,41.86,-87.64,Accident,Unclassified,21:00,36
1104,41.86,-87.64,Accident,Unclassified,23:00,29
1105,41.86,-87.64,Hazard,Road Hazards,00:00,60
1106,41.86,-87.64,Hazard,Road Hazards,01:00,50
1107,41.86,-87.64,Hazard,Road Hazards,02:00,47
1108,41.86,-87.64,Hazard,Road Hazards,03:00,32
1109,41.86,-87.64,Hazard,Road Hazards,04:00,34
1110,41.86,-87.64,Hazard,Road Hazards,05:00,32
1111,41.86,-87.64,Hazard,Road Hazards,09:00,23
1112,41.86,-87.64,Hazard,Road Hazards,11:00,53
1113,41.86,-87.64,Hazard,Road Hazards,12:00,90
1114,41.86,-87.64,Hazard,Road Hazards,14:00,90
1115,41.86,-87.64,Hazard,Road Hazards,16:00,90
1116,41.86,-87.64,Hazard,Road Hazards,17:00,98
1117,41.86,-87.64,Hazard,Road Hazards,18:00,94
1118,41.86,-87.64,Hazard,Road Hazards,19:00,95
1119,41.86,-87.64,Hazard,Road Hazards,20:00,86
1120,41.86,-87.64,Hazard,Road Hazards,21:00,106
1121,41.86,-87.64,Hazard,Road Hazards,23:00,84
1122,41.86,-87.64,Hazard,Unclassified,07:00,4
1123,41.86,-87.64,Hazard,Unclassified,09:00,5
1124,41.86,-87.64,Hazard,Unclassified,10:00,3
1125,41.86,-87.64,Hazard,Weather Hazards,04:00,6
1126,41.86,-87.64,Hazard,Weather Hazards,05:00,4
1127,41.86,-87.64,Hazard,Weather Hazards,13:00,6
1128,41.86,-87.64,Hazard,Weather Hazards,14:00,4
1129,41.86,-87.64,Hazard,Weather Hazards,18:00,4
1130,41.86,-87.64,Jam,Heavy Traffic,02:00,66
1131,41.86,-87.64,Jam,Heavy Traffic,03:00,35
1132,41.86,-87.64,Jam,Heavy Traffic,04:00,17
1133,41.86,-87.64,Jam,Heavy Traffic,05:00,10
1134,41.86,-87.64,Jam,Moderate Traffic,02:00,2
1135,41.86,-87.64,Jam,Moderate Traffic,21:00,9
1136,41.86,-87.64,Jam,Stand Still Traffic,02:00,31
1137,41.86,-87.64,Jam,Stand Still Traffic,04:00,23
1138,41.86,-87.64,Jam,Unclassified,03:00,17
1139,41.86,-87.64,Jam,Unclassified,08:00,2
1140,41.86,-87.64,Jam,Unclassified,20:00,44
1141,41.86,-87.64,Road Closures,Construction,15:00,1
1142,41.86,-87.62,Accident,Minor,06:00,1
1143,41.86,-87.62,Hazard,Unclassified,19:00,11
1144,41.86,-87.62,Jam,Light Traffic,19:00,1
1145,41.86,-87.62,Jam,Stand Still Traffic,04:00,34
1146,41.86,-87.62,Jam,Stand Still Traffic,05:00,8
1147,41.87,-87.78,Accident,Minor,23:00,4
1148,41.87,-87.77,Accident,Major,02:00,5
1149,41.87,-87.77,Accident,Minor,01:00,3
1150,41.87,-87.77,Accident,Minor,03:00,3
1151,41.87,-87.77,Accident,Minor,21:00,5
1152,41.87,-87.77,Jam,Heavy Traffic,11:00,144
1153,41.87,-87.77,Jam,Moderate Traffic,03:00,4
1154,41.87,-87.77,Jam,Moderate Traffic,12:00,6
1155,41.87,-87.77,Jam,Moderate Traffic,16:00,6
1156,41.87,-87.77,Jam,Stand Still Traffic,11:00,68
1157,41.87,-87.77,Jam,Stand Still Traffic,12:00,156
1158,41.87,-87.77,Jam,Unclassified,02:00,14
1159,41.87,-87.77,Jam,Unclassified,03:00,19
1160,41.87,-87.76,Accident,Major,17:00,6
1161,41.87,-87.76,Accident,Major,23:00,9
1162,41.87,-87.76,Accident,Minor,00:00,4
1163,41.87,-87.76,Hazard,Unclassified,11:00,3
1164,41.87,-87.76,Hazard,Unclassified,15:00,3
1165,41.87,-87.76,Hazard,Unclassified,16:00,2
1166,41.87,-87.76,Jam,Heavy Traffic,11:00,134
1167,41.87,-87.76,Jam,Moderate Traffic,03:00,2
1168,41.87,-87.76,Jam,Stand Still Traffic,11:00,78
1169,41.87,-87.76,Jam,Stand Still Traffic,14:00,111
1170,41.87,-87.75,Hazard,Shoulder Hazards,14:00,150
1171,41.87,-87.75,Hazard,Shoulder Hazards,15:00,176
1172,41.87,-87.75,Hazard,Shoulder Hazards,17:00,156
1173,41.87,-87.75,Hazard,Unclassified,08:00,4
1174,41.87,-87.75,Hazard,Unclassified,23:00,4
1175,41.87,-87.74,Accident,Major,09:00,3
1176,41.87,-87.74,Accident,Major,12:00,6
1177,41.87,-87.74,Accident,Minor,08:00,1
1178,41.87,-87.74,Hazard,Unclassified,05:00,4
1179,41.87,-87.74,Hazard,Weather Hazards,15:00,3
1180,41.87,-87.74,Jam,Moderate Traffic,14:00,5
1181,41.87,-87.73,Accident,Major,09:00,3
1182,41.87,-87.73,Accident,Major,12:00,5
1183,41.87,-87.73,Accident,Major,17:00,7
1184,41.87,-87.73,Accident,Minor,03:00,2
1185,41.87,-87.73,Accident,Minor,21:00,5
1186,41.87,-87.73,Hazard,Road Hazards,06:00,36
1187,41.87,-87.73,Hazard,Road Hazards,07:00,66
1188,41.87,-87.73,Hazard,Road Hazards,08:00,41
1189,41.87,-87.73,Hazard,Shoulder Hazards,13:00,152
1190,41.87,-87.73,Hazard,Shoulder Hazards,14:00,179
1191,41.87,-87.73,Hazard,Shoulder Hazards,15:00,160
1192,41.87,-87.73,Hazard,Shoulder Hazards,16:00,159
1193,41.87,-87.73,Hazard,Shoulder Hazards,17:00,166
1194,41.87,-87.73,Hazard,Unclassified,03:00,4
1195,41.87,-87.73,Hazard,Unclassified,04:00,12
1196,41.87,-87.73,Hazard,Unclassified,06:00,4
1197,41.87,-87.73,Hazard,Weather Hazards,15:00,4
1198,41.87,-87.73,Jam,Heavy Traffic,06:00,3
1199,41.87,-87.73,Jam,Moderate Traffic,02:00,2
1200,41.87,-87.72,Accident,Major,01:00,6
1201,41.87,-87.72,Accident,Major,06:00,4
1202,41.87,-87.72,Accident,Major,12:00,5
1203,41.87,-87.72,Accident,Major,13:00,7
1204,41.87,-87.72,Accident,Major,15:00,7
1205,41.87,-87.72,Accident,Major,17:00,7
1206,41.87,-87.72,Accident,Major,18:00,10
1207,41.87,-87.72,Accident,Major,19:00,11
1208,41.87,-87.72,Accident,Minor,08:00,1
1209,41.87,-87.72,Accident,Unclassified,22:00,29
1210,41.87,-87.72,Hazard,Shoulder Hazards,16:00,151
1211,41.87,-87.72,Hazard,Unclassified,04:00,13
1212,41.87,-87.72,Hazard,Unclassified,05:00,6
1213,41.87,-87.72,Road Closures,Unclassified,05:00,4
1214,41.87,-87.71,Accident,Unclassified,14:00,15
1215,41.87,-87.71,Hazard,Shoulder Hazards,15:00,148
1216,41.87,-87.71,Hazard,Unclassified,02:00,5
1217,41.87,-87.71,Jam,Unclassified,11:00,31
1218,41.87,-87.7,Accident,Minor,04:00,2
1219,41.87,-87.7,Hazard,Unclassified,05:00,4
1220,41.87,-87.68,Hazard,Weather Hazards,13:00,5
1221,41.87,-87.68,Hazard,Weather Hazards,20:00,12
1222,41.87,-87.68,Road Closures,Unclassified,06:00,3
1223,41.87,-87.68,Road Closures,Unclassified,15:00,12
1224,41.87,-87.65,Accident,Minor,00:00,5
1225,41.87,-87.65,Accident,Minor,11:00,2
1226,41.87,-87.65,Accident,Minor,22:00,6
1227,41.87,-87.65,Accident,Unclassified,03:00,12
1228,41.87,-87.65,Hazard,Road Hazards,05:00,38
1229,41.87,-87.65,Hazard,Road Hazards,07:00,28
1230,41.87,-87.65,Hazard,Weather Hazards,07:00,3
1231,41.87,-87.65,Jam,Heavy Traffic,02:00,41
1232,41.87,-87.65,Jam,Heavy Traffic,03:00,61
1233,41.87,-87.65,Jam,Heavy Traffic,04:00,41
1234,41.87,-87.65,Jam,Heavy Traffic,05:00,13
1235,41.87,-87.65,Jam,Moderate Traffic,18:00,7
1236,41.87,-87.65,Jam,Stand Still Traffic,01:00,39
1237,41.87,-87.65,Jam,Stand Still Traffic,03:00,32
1238,41.87,-87.65,Jam,Stand Still Traffic,05:00,10
1239,41.87,-87.65,Jam,Stand Still Traffic,06:00,5
1240,41.87,-87.65,Jam,Unclassified,04:00,10
1241,41.87,-87.65,Road Closures,Unclassified,04:00,6
1242,41.87,-87.65,Road Closures,Unclassified,05:00,5
1243,41.87,-87.64,Accident,Major,00:00,10
1244,41.87,-87.64,Accident,Major,01:00,9
1245,41.87,-87.64,Accident,Major,02:00,6
1246,41.87,-87.64,Accident,Major,03:00,9
1247,41.87,-87.64,Accident,Major,04:00,10
1248,41.87,-87.64,Accident,Major,05:00,5
1249,41.87,-87.64,Accident,Major,06:00,4
1250,41.87,-87.64,Accident,Major,08:00,5
1251,41.87,-87.64,Accident,Major,11:00,6
1252,41.87,-87.64,Accident,Major,12:00,7
1253,41.87,-87.64,Accident,Major,13:00,7
1254,41.87,-87.64,Accident,Major,14:00,6
1255,41.87,-87.64,Accident,Major,15:00,8
1256,41.87,-87.64,Accident,Major,16:00,10
1257,41.87,-87.64,Accident,Major,17:00,9
1258,41.87,-87.64,Accident,Major,18:00,19
1259,41.87,-87.64,Accident,Major,19:00,15
1260,41.87,-87.64,Accident,Major,20:00,16
1261,41.87,-87.64,Accident,Major,21:00,16
1262,41.87,-87.64,Accident,Major,22:00,26
1263,41.87,-87.64,Accident,Major,23:00,14
1264,41.87,-87.64,Accident,Minor,01:00,4
1265,41.87,-87.64,Accident,Minor,18:00,6
1266,41.87,-87.64,Accident,Minor,20:00,6
1267,41.87,-87.64,Accident,Unclassified,00:00,20
1268,41.87,-87.64,Accident,Unclassified,01:00,17
1269,41.87,-87.64,Accident,Unclassified,02:00,14
1270,41.87,-87.64,Accident,Unclassified,04:00,10
1271,41.87,-87.64,Accident,Unclassified,08:00,5
1272,41.87,-87.64,Accident,Unclassified,09:00,4
1273,41.87,-87.64,Accident,Unclassified,11:00,11
1274,41.87,-87.64,Accident,Unclassified,16:00,17
1275,41.87,-87.64,Accident,Unclassified,18:00,18
1276,41.87,-87.64,Accident,Unclassified,19:00,22
1277,41.87,-87.64,Accident,Unclassified,20:00,35
1278,41.87,-87.64,Accident,Unclassified,21:00,34
1279,41.87,-87.64,Accident,Unclassified,22:00,32
1280,41.87,-87.64,Accident,Unclassified,23:00,26
1281,41.87,-87.64,Hazard,Road Hazards,00:00,53
1282,41.87,-87.64,Hazard,Road Hazards,02:00,47
1283,41.87,-87.64,Hazard,Road Hazards,03:00,39
1284,41.87,-87.64,Hazard,Road Hazards,04:00,60
1285,41.87,-87.64,Hazard,Road Hazards,06:00,25
1286,41.87,-87.64,Hazard,Road Hazards,12:00,75
1287,41.87,-87.64,Hazard,Road Hazards,13:00,88
1288,41.87,-87.64,Hazard,Road Hazards,16:00,76
1289,41.87,-87.64,Hazard,Road Hazards,18:00,80
1290,41.87,-87.64,Hazard,Road Hazards,19:00,116
1291,41.87,-87.64,Hazard,Road Hazards,20:00,112
1292,41.87,-87.64,Hazard,Road Hazards,21:00,84
1293,41.87,-87.64,Hazard,Road Hazards,22:00,102
1294,41.87,-87.64,Hazard,Road Hazards,23:00,70
1295,41.87,-87.64,Hazard,Shoulder Hazards,00:00,118
1296,41.87,-87.64,Hazard,Shoulder Hazards,01:00,121
1297,41.87,-87.64,Hazard,Shoulder Hazards,02:00,104
1298,41.87,-87.64,Hazard,Shoulder Hazards,03:00,83
1299,41.87,-87.64,Hazard,Shoulder Hazards,04:00,63
1300,41.87,-87.64,Hazard,Shoulder Hazards,05:00,47
1301,41.87,-87.64,Hazard,Shoulder Hazards,07:00,28
1302,41.87,-87.64,Hazard,Shoulder Hazards,08:00,25
1303,41.87,-87.64,Hazard,Shoulder Hazards,18:00,166
1304,41.87,-87.64,Hazard,Shoulder Hazards,21:00,209
1305,41.87,-87.64,Hazard,Shoulder Hazards,22:00,215
1306,41.87,-87.64,Hazard,Weather Hazards,02:00,3
1307,41.87,-87.64,Hazard,Weather Hazards,05:00,4
1308,41.87,-87.64,Jam,Heavy Traffic,01:00,58
1309,41.87,-87.64,Jam,Heavy Traffic,04:00,26
1310,41.87,-87.64,Jam,Moderate Traffic,17:00,4
1311,41.87,-87.64,Jam,Moderate Traffic,19:00,5
1312,41.87,-87.64,Jam,Stand Still Traffic,01:00,39
1313,41.87,-87.64,Jam,Stand Still Traffic,02:00,28
1314,41.87,-87.64,Jam,Stand Still Traffic,04:00,23
1315,41.87,-87.64,Jam,Stand Still Traffic,20:00,199
1316,41.87,-87.64,Jam,Unclassified,23:00,38
1317,41.87,-87.64,Road Closures,Construction,13:00,1
1318,41.87,-87.64,Road Closures,Construction,15:00,1
1319,41.87,-87.64,Road Closures,Construction,20:00,1
1320,41.87,-87.64,Road Closures,Construction,21:00,1
1321,41.87,-87.64,Road Closures,Unclassified,05:00,4
1322,41.87,-87.64,Road Closures,Unclassified,20:00,30
1323,41.87,-87.64,Road Closures,Unclassified,21:00,60
1324,41.87,-87.64,Road Closures,Unclassified,22:00,44
1325,41.87,-87.64,Road Closures,Unclassified,23:00,23
1326,41.87,-87.63,Road Closures,Event-Related Closure,01:00,30
1327,41.87,-87.62,Accident,Minor,14:00,4
1328,41.87,-87.62,Accident,Unclassified,18:00,17
1329,41.87,-87.62,Accident,Unclassified,22:00,28
1330,41.87,-87.62,Accident,Unclassified,23:00,22
1331,41.87,-87.62,Hazard,Road Hazards,12:00,72
1332,41.87,-87.62,Jam,Stand Still Traffic,04:00,22
1333,41.87,-87.62,Jam,Stand Still Traffic,16:00,93
1334,41.87,-87.62,Jam,Stand Still Traffic,18:00,123
1335,41.87,-87.62,Jam,Stand Still Traffic,19:00,182
1336,41.87,-87.62,Jam,Stand Still Traffic,20:00,210
1337,41.87,-87.62,Jam,Unclassified,03:00,16
1338,41.87,-87.62,Jam,Unclassified,18:00,62
1339,41.87,-87.62,Road Closures,Construction,22:00,1
1340,41.87,-87.62,Road Closures,Event-Related Closure,01:00,31
1341,41.87,-87.62,Road Closures,Event-Related Closure,04:00,11
1342,41.87,-87.62,Road Closures,Event-Related Closure,10:00,2
1343,41.87,-87.62,Road Closures,Event-Related Closure,11:00,5
1344,41.87,-87.62,Road Closures,Event-Related Closure,13:00,21
1345,41.87,-87.62,Road Closures,Event-Related Closure,15:00,8
1346,41.87,-87.62,Road Closures,Event-Related Closure,18:00,13
1347,41.87,-87.62,Road Closures,Event-Related Closure,19:00,23
1348,41.87,-87.62,Road Closures,Event-Related Closure,20:00,8
1349,41.87,-87.62,Road Closures,Event-Related Closure,21:00,26
1350,41.87,-87.62,Road Closures,Event-Related Closure,22:00,10
1351,41.87,-87.62,Road Closures,Event-Related Closure,23:00,7
1352,41.87,-87.62,Road Closures,Unclassified,01:00,15
1353,41.87,-87.62,Road Closures,Unclassified,02:00,16
1354,41.87,-87.62,Road Closures,Unclassified,03:00,8
1355,41.87,-87.62,Road Closures,Unclassified,04:00,7
1356,41.87,-87.62,Road Closures,Unclassified,10:00,4
1357,41.87,-87.62,Road Closures,Unclassified,11:00,9
1358,41.87,-87.62,Road Closures,Unclassified,12:00,19
1359,41.87,-87.62,Road Closures,Unclassified,14:00,20
1360,41.87,-87.62,Road Closures,Unclassified,15:00,29
1361,41.87,-87.62,Road Closures,Unclassified,16:00,30
1362,41.87,-87.62,Road Closures,Unclassified,17:00,27
1363,41.87,-87.62,Road Closures,Unclassified,18:00,25
1364,41.87,-87.62,Road Closures,Unclassified,19:00,29
1365,41.87,-87.62,Road Closures,Unclassified,20:00,34
1366,41.87,-87.62,Road Closures,Unclassified,21:00,28
1367,41.87,-87.62,Road Closures,Unclassified,22:00,27
1368,41.87,-87.62,Road Closures,Unclassified,23:00,17
1369,41.88,-87.7,Accident,Major,11:00,7
1370,41.88,-87.7,Jam,Moderate Traffic,02:00,2
1371,41.88,-87.69,Accident,Minor,21:00,4
1372,41.88,-87.69,Hazard,Weather Hazards,19:00,7
1373,41.88,-87.69,Jam,Moderate Traffic,13:00,7
1374,41.88,-87.69,Jam,Stand Still Traffic,08:00,2
1375,41.88,-87.69,Jam,Unclassified,07:00,2
1376,41.88,-87.68,Accident,Major,12:00,5
1377,41.88,-87.68,Accident,Major,13:00,11
1378,41.88,-87.68,Accident,Major,18:00,10
1379,41.88,-87.68,Accident,Major,19:00,15
1380,41.88,-87.68,Hazard,Road Hazards,14:00,92
1381,41.88,-87.68,Hazard,Road Hazards,15:00,80
1382,41.88,-87.68,Hazard,Road Hazards,16:00,70
1383,41.88,-87.68,Hazard,Road Hazards,18:00,97
1384,41.88,-87.68,Jam,Stand Still Traffic,04:00,26
1385,41.88,-87.68,Road Closures,Construction,19:00,1
1386,41.88,-87.68,Road Closures,Event-Related Closure,07:00,4
1387,41.88,-87.68,Road Closures,Event-Related Closure,12:00,38
1388,41.88,-87.68,Road Closures,Unclassified,02:00,9
1389,41.88,-87.68,Road Closures,Unclassified,04:00,9
1390,41.88,-87.68,Road Closures,Unclassified,05:00,5
1391,41.88,-87.68,Road Closures,Unclassified,13:00,23
1392,41.88,-87.68,Road Closures,Unclassified,14:00,13
1393,41.88,-87.68,Road Closures,Unclassified,19:00,22
1394,41.88,-87.68,Road Closures,Unclassified,21:00,38
1395,41.88,-87.68,Road Closures,Unclassified,22:00,32
1396,41.88,-87.67,Accident,Major,05:00,5
1397,41.88,-87.67,Accident,Major,20:00,15
1398,41.88,-87.67,Accident,Major,21:00,11
1399,41.88,-87.67,Accident,Minor,02:00,2
1400,41.88,-87.67,Accident,Minor,06:00,2
1401,41.88,-87.67,Accident,Minor,22:00,4
1402,41.88,-87.67,Accident,Unclassified,17:00,18
1403,41.88,-87.67,Accident,Unclassified,21:00,30
1404,41.88,-87.67,Hazard,Road Hazards,01:00,50
1405,41.88,-87.67,Hazard,Road Hazards,02:00,60
1406,41.88,-87.67,Hazard,Road Hazards,03:00,90
1407,41.88,-87.67,Hazard,Road Hazards,04:00,37
1408,41.88,-87.67,Hazard,Road Hazards,05:00,44
1409,41.88,-87.67,Hazard,Road Hazards,06:00,132
1410,41.88,-87.67,Hazard,Road Hazards,07:00,152
1411,41.88,-87.67,Hazard,Road Hazards,08:00,85
1412,41.88,-87.67,Hazard,Road Hazards,09:00,26
1413,41.88,-87.67,Hazard,Road Hazards,10:00,51
1414,41.88,-87.67,Hazard,Road Hazards,11:00,100
1415,41.88,-87.67,Hazard,Road Hazards,12:00,95
1416,41.88,-87.67,Hazard,Road Hazards,13:00,111
1417,41.88,-87.67,Hazard,Road Hazards,14:00,121
1418,41.88,-87.67,Hazard,Road Hazards,15:00,90
1419,41.88,-87.67,Hazard,Road Hazards,17:00,125
1420,41.88,-87.67,Hazard,Road Hazards,18:00,124
1421,41.88,-87.67,Hazard,Road Hazards,19:00,87
1422,41.88,-87.67,Hazard,Road Hazards,20:00,93
1423,41.88,-87.67,Hazard,Road Hazards,21:00,87
1424,41.88,-87.67,Hazard,Road Hazards,22:00,107
1425,41.88,-87.67,Hazard,Road Hazards,23:00,78
1426,41.88,-87.67,Hazard,Weather Hazards,03:00,4
1427,41.88,-87.67,Hazard,Weather Hazards,06:00,3
1428,41.88,-87.67,Hazard,Weather Hazards,07:00,5
1429,41.88,-87.67,Hazard,Weather Hazards,08:00,4
1430,41.88,-87.67,Hazard,Weather Hazards,20:00,5
1431,41.88,-87.67,Jam,Heavy Traffic,03:00,25
1432,41.88,-87.67,Jam,Heavy Traffic,04:00,20
1433,41.88,-87.67,Jam,Heavy Traffic,05:00,8
1434,41.88,-87.67,Jam,Moderate Traffic,21:00,6
1435,41.88,-87.67,Jam,Stand Still Traffic,03:00,31
1436,41.88,-87.67,Jam,Stand Still Traffic,04:00,42
1437,41.88,-87.67,Jam,Stand Still Traffic,05:00,25
1438,41.88,-87.67,Jam,Unclassified,04:00,9
1439,41.88,-87.67,Jam,Unclassified,05:00,4
1440,41.88,-87.67,Road Closures,Event-Related Closure,07:00,12
1441,41.88,-87.67,Road Closures,Event-Related Closure,08:00,3
1442,41.88,-87.67,Road Closures,Event-Related Closure,12:00,56
1443,41.88,-87.67,Road Closures,Event-Related Closure,14:00,14
1444,41.88,-87.67,Road Closures,Unclassified,02:00,9
1445,41.88,-87.67,Road Closures,Unclassified,03:00,10
1446,41.88,-87.67,Road Closures,Unclassified,04:00,10
1447,41.88,-87.67,Road Closures,Unclassified,05:00,9
1448,41.88,-87.66,Accident,Major,15:00,7
1449,41.88,-87.66,Accident,Major,19:00,14
1450,41.88,-87.66,Accident,Major,20:00,19
1451,41.88,-87.66,Accident,Major,21:00,12
1452,41.88,-87.66,Accident,Major,22:00,13
1453,41.88,-87.66,Accident,Major,23:00,7
